rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,z_current,z_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,z_velocity_current,z_velocity_desired,yaw_current,yaw_desired,yaw_velocity_current,yaw_velocity_desired,roll_current,roll_desired,roll_velocity_current,roll_velocity_desired,pitch_current,pitch_desired,pitch_velocity_current,pitch_velocity_desired,friction_force_forward,friction_force_lateral,friction_force_rotational,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1403020863246118794,3,-18.7493223875,-9.56012115774,17.6615796761,12.5835788608,22.2601353419,0.0,-0.649290553699,0.0,0.0275776321685,0.0,0.102679865598,0.0,2.98426758114,0.0,-0.738873305708,0.0,-0.0190801998139,0.0,0.00801152769869,0.0,0.0580871544867,-0.0,0.0365911451029,0.0,2.25396461642,0.143614817207,-0.983533166119,6.66778516031,11.6412490179,-1.03086430711,-2.25396461642,-0.143614817207,0.983533166119,0.00383600394174,100.0,-0.00383606751517,-100.0,-0.0,100.0,-0.0,-100.0,1111269.21594,0.0,0.0,0.0,0.0,0.0,0.0
1403020863266198126,3,-18.7558169479,-9.56012115774,17.6619128604,12.5835788608,22.2610930575,0.0,-0.646061642028,0.0,0.0343678463768,0.0,0.0964908827012,0.0,2.97683714774,0.0,-0.743493574396,0.0,-0.0191331566982,0.0,0.00899073659963,0.0,0.0578550295978,-0.0,0.0219877540011,0.0,2.24712296905,0.138982851018,-0.989565388979,6.66778516031,11.6412490179,-1.03086430711,-2.24712296905,-0.138982851018,0.989565388979,0.00383600394174,100.0,0.00383600394174,-100.0,-0.0,100.0,-0.0,-100.0,1111165.793,0.0,0.0,0.0,0.0,0.0,0.0
1403020863286207963,3,-18.7558169479,-9.56012115774,17.6619128604,12.5835788608,22.2610930575,0.0,-0.646061642028,0.0,0.0343678463768,0.0,0.0964908827012,0.0,2.97683714774,0.0,-0.743493574396,0.0,-0.0191331566982,0.0,0.00899073659963,0.0,0.0578550295978,-0.0,0.0219877540011,0.0,2.24712296905,0.138982851018,-0.989565388979,6.66778516031,11.6412490179,-1.03086430711,-2.24712296905,-0.138982851018,0.989565388979,0.00383600394174,100.0,0.00383600394174,-100.0,-0.0,100.0,-0.0,-100.0,1111165.793,0.0,0.0,0.0,0.0,0.0,0.0
1403020863306236383,3,-18.7912463603,-9.56012115774,17.6723660343,12.5835788608,22.2519004541,0.0,-0.652351346316,0.0,0.0685525061835,0.0,0.103079106802,0.0,2.93304348709,0.0,-0.742276445223,0.0,-0.0193030882391,0.0,0.0304615410476,0.0,0.0576763478655,-0.0,0.0169086079754,0.0,2.27473390289,0.130542557961,-0.98956507772,6.66778516031,11.6412490179,-1.03086430711,-2.27473390289,-0.130542557961,0.98956507772,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111312.9295,0.0,0.0,0.0,0.0,0.0,0.0
1403020863326228769,3,-18.7912463603,-9.56012115774,17.6723660343,12.5835788608,22.2519004541,0.0,-0.652351346316,0.0,0.0685525061835,0.0,0.103079106802,0.0,2.93304348709,0.0,-0.742276445223,0.0,-0.0193030882391,0.0,0.0304615410476,0.0,0.0576763478655,-0.0,0.0169086079754,0.0,2.27473390289,0.130542557961,-0.98956507772,6.66778516031,11.6412490179,-1.03086430711,-2.27473390289,-0.130542557961,0.98956507772,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111312.9295,0.0,0.0,0.0,0.0,0.0,0.0
1403020863346147846,3,-18.8050113831,-9.56012115774,17.6938309552,12.5835788608,22.2203450877,0.0,-0.651580958645,0.0,0.10299753123,0.0,0.0898635874617,0.0,2.90389634803,0.0,-0.74572225602,0.0,-0.0181610659887,0.0,0.0160116840893,0.0,0.057691989785,-0.0,0.018805746554,0.0,2.29245342268,0.101992063097,-0.9929487191,6.66778516031,11.6412490179,-1.03086430711,-2.29245342268,-0.101992063097,0.9929487191,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111142.70286,0.0,0.0,0.0,0.0,0.0,0.0
1403020863366187967,3,-18.8050113831,-9.56012115774,17.6938309552,12.5835788608,22.2203450877,0.0,-0.651580958645,0.0,0.10299753123,0.0,0.0898635874617,0.0,2.90389634803,0.0,-0.74572225602,0.0,-0.0181610659887,0.0,0.0160116840893,0.0,0.057691989785,-0.0,0.018805746554,0.0,2.29245342268,0.101992063097,-0.9929487191,6.66778516031,11.6412490179,-1.03086430711,-2.29245342268,-0.101992063097,0.9929487191,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111142.70286,0.0,0.0,0.0,0.0,0.0,0.0
1403020863386216792,3,-18.8139472795,-9.56012115774,17.7090981229,12.5835788608,22.1800759779,0.0,-0.641381284338,0.0,0.107958322081,0.0,0.0911273375957,0.0,2.87182575737,0.0,-0.752319289538,0.0,-0.0215179487906,0.0,0.0223610173677,0.0,0.0562297156125,-0.0,0.0110784408029,0.0,2.26086385212,0.12824648046,-1.00221798124,6.66778516031,11.6412490179,-1.03086430711,-2.26086385212,-0.12824648046,1.00221798124,0.00537022749826,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111187.61053,0.0,0.0,0.0,0.0,0.0,0.0
1403020863406154073,3,-18.8139472795,-9.56012115774,17.7090981229,12.5835788608,22.1800759779,0.0,-0.641381284338,0.0,0.107958322081,0.0,0.0911273375957,0.0,2.87182575737,0.0,-0.752319289538,0.0,-0.0215179487906,0.0,0.0223610173677,0.0,0.0562297156125,-0.0,0.0110784408029,0.0,2.26086385212,0.12824648046,-1.00221798124,6.66778516031,11.6412490179,-1.03086430711,-2.26086385212,-0.12824648046,1.00221798124,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111187.61053,0.0,0.0,0.0,0.0,0.0,0.0
1403020863426202639,3,-18.8316779053,-9.56012115774,17.7148504743,12.5835788608,22.1848529813,0.0,-0.634231473101,0.0,0.12793203712,0.0,0.0957261189758,0.0,2.8400178082,0.0,-0.755929189038,0.0,-0.0224710994082,0.0,0.0224472287673,0.0,0.0550380843601,-0.0,-0.00560830196657,0.0,2.2503876285,0.126527722362,-1.00692625717,6.66778516031,11.6412490179,-1.03086430711,-2.2503876285,-0.126527722362,1.00692625717,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111083.48284,0.0,0.0,0.0,0.0,0.0,0.0
