rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1402416553437900766,,errorv,,0,,1402416553,437485944,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1402416553438179491,,errorv,,0,,1402416553,437512547,/z_drive,port,,,-0.3,0.3048,0.0,,0.0,0.0,0.0,1.0
1402416553438211365,,errorv,,0,,1402416553,437768115,/z_drive,starboard,,,-0.3,-0.3048,0.0,,0.0,0.0,0.0,1.0
1402416553442995172,,errorv,,0,,1402416553,370142936,/enu,/base_link,,,6.68951762879,21.7933348435,-31.1613960713,,0.0297930340621,-0.0191081553572,0.740079291667,0.671587593368
1402416553443284922,,errorv,,0,,1402416553,381141901,/enu,/base_link,,,6.69187470926,21.8062561848,-31.1617349531,,0.0298287717636,-0.0193767643161,0.742855387744,0.668506288886
1402416553443326820,,errorv,,0,,1402416553,391143083,/enu,/base_link,,,6.67068686513,21.7882552094,-31.0853873728,,0.0301911593756,-0.021968978095,0.746366940823,0.664486453996
1402416553443356880,,errorv,,0,,1402416553,401139974,/enu,/base_link,,,6.67231975275,21.7992000163,-31.0851337461,,0.0302094278277,-0.0222139206474,0.748891031525,0.661631434487
1402416553457747685,,errorv,,0,,1402416553,457514986,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1402416553457779656,,errorv,,0,,1402416553,457535327,/z_drive,port,,,-0.3,0.3048,0.0,,0.0,0.0,0.0,1.0
1402416553457802351,,errorv,,0,,1402416553,457544841,/z_drive,starboard,,,-0.3,-0.3048,0.0,,0.0,0.0,0.0,1.0
1402416553468658137,,errorv,,0,,1402416553,568456627,/base_link,/gps,,,-0.84,0.0,-0.14,,0.0,0.0,0.0,1.0
1402416553468796607,,errorv,,0,,1402416553,568622711,base_link,imu,,,0.13,0.0,-0.1,,1.0,0.0,0.0,0.0
1402416553477616514,,errorv,,0,,1402416553,477471755,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1402416553478091094,,errorv,,0,,1402416553,477488060,/z_drive,port,,,-0.3,0.3048,0.0,,0.0,0.0,0.0,1.0
1402416553478113571,,errorv,,0,,1402416553,477563555,/z_drive,starboard,,,-0.3,-0.3048,0.0,,0.0,0.0,0.0,1.0
