rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,yaw_current,yaw_desired,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1402603657150322319,0,5.70902222959,9.88567784727,-15.9340465121,10.0438151857,-0.0538095747147,0.0,-0.252526286801,0.0,0.282996711849,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657170278602,0,5.70213996529,9.88567784727,-15.9465386209,10.0438151857,-0.0666643620623,0.0,-0.254078613049,0.0,0.276122481902,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657190594506,0,5.70213996529,9.88567784727,-15.9465386209,10.0438151857,-0.0666643620623,0.0,-0.254078613049,0.0,0.276122481902,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657210343509,0,5.70229872586,9.88567784727,-15.9604416592,10.0438151857,-0.05972707238,0.0,-0.258989729784,0.0,0.270041708854,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657230330049,0,5.70229872586,9.88567784727,-15.9604416592,10.0438151857,-0.05972707238,0.0,-0.258989729784,0.0,0.270041708854,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657251132172,0,5.69975973984,9.88567784727,-15.9664427933,10.0438151857,-0.0601669589823,0.0,-0.243722873517,0.0,0.263430043543,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657270304582,0,5.69975973984,9.88567784727,-15.9664427933,10.0438151857,-0.0601669589823,0.0,-0.243722873517,0.0,0.263430043543,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657290366749,0,5.697273749,9.88567784727,-15.9761921858,10.0438151857,-0.0611889546623,0.0,-0.241157226644,0.0,0.257313348803,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657310227497,0,5.697273749,9.88567784727,-15.9761921858,10.0438151857,-0.0611889546623,0.0,-0.241157226644,0.0,0.257313348803,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657330272867,0,5.69351133838,9.88567784727,-15.988556068,10.0438151857,-0.0647269599704,0.0,-0.245217731646,0.0,0.250946701303,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657350238305,0,5.69351133838,9.88567784727,-15.988556068,10.0438151857,-0.0647269599704,0.0,-0.245217731646,0.0,0.250946701303,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657370867109,0,5.68551783367,9.88567784727,-16.001700929,10.0438151857,-0.076969586852,0.0,-0.24292839051,0.0,0.242745106775,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
1402603657390842826,0,5.68551783367,9.88567784727,-16.001700929,10.0438151857,-0.076969586852,0.0,-0.24292839051,0.0,0.242745106775,0.0,1011.10499914,2203.10023144,-1.34130416972,-0.0,0.0,0.0,-0.230920704203,-0.0,0.00230154196664,-0.0,-0.217572034908,-0.0,0.0,-0.0,2477942880.39,0.0,0.0,0.0,0.0,0.0,0.0
