rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,yaw_current,yaw_desired,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1402598305942899479,0,16.2581734299,-0.114322152727,-23.1264009451,0.043815185726,0.0693191438681,0.0,0.032618308527,0.0,-0.614962442575,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.174149425822,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,7.84656305092e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598305963232165,0,16.2743608853,-0.114322152727,-23.1336245421,0.043815185726,0.101405034463,0.0,0.0184373826397,0.0,-0.614036622657,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.172614963847,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,9.85382552304e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598305982533365,0,16.2743608853,-0.114322152727,-23.1336245421,0.043815185726,0.101405034463,0.0,0.0184373826397,0.0,-0.614036622657,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.172614963847,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,9.85382552304e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598306003173119,0,16.2813305163,-0.114322152727,-23.1246337667,0.043815185726,0.109622329761,0.0,0.0368036639595,0.0,-0.612587274674,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.172614963847,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,9.85382552304e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598306022720025,0,16.2813305163,-0.114322152727,-23.1246337667,0.043815185726,0.109622329761,0.0,0.0368036639595,0.0,-0.612587274674,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.174149425822,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,7.84656305092e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598306042544938,0,16.287167678,-0.114322152727,-23.122578982,0.043815185726,0.113582409456,0.0,0.0381773679745,0.0,-0.611256390276,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.174149425822,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,7.84656305092e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598306063055014,0,16.287167678,-0.114322152727,-23.122578982,0.043815185726,0.113582409456,0.0,0.0381773679745,0.0,-0.611256390276,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.172614963847,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,-0.0,9.85382552304e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598306082462539,0,16.2723574286,-0.114322152727,-23.1167163836,0.043815185726,0.0859488479438,0.0,0.0388798184075,0.0,-0.609936938903,0.0,0.0,0.0,0.0,2.84834075719,0.0,0.868174262792,-0.172614963847,-0.0,0.00230154196664,-0.0,-0.186463408346,-0.0,0.0,2.84834075719,823.080755072,0.0,0.0,0.0,0.0,0.0,0.0
1402598306102776706,0,16.2723574286,-0.114322152727,-23.1167163836,0.043815185726,0.0859488479438,0.0,0.0388798184075,0.0,-0.609936938903,0.0,0.0,0.0,0.0,7.85980150104,0.0,2.39566749752,-0.174149425822,-0.0,0.00230154196664,2.84834075719,-0.112789709547,-0.0,0.0,7.85980150104,6267.31777814,0.0,0.0,0.0,0.0,0.0,0.0
1402598306123565327,0,16.2756893927,-0.114322152727,-23.1149910977,0.043815185726,0.0842294002846,0.0,0.0350975474202,0.0,-0.608676263625,0.0,0.0,0.0,0.0,33.925819397,0.0,10.3405897522,-0.174149425822,-0.0,0.00230154196664,7.85980150104,0.182135225419,-0.0,0.0,33.925819397,116766.766043,0.0,0.0,0.0,0.0,0.0,0.0
1402598306142788214,0,16.2756893927,-0.114322152727,-23.1149910977,0.043815185726,0.0842294002846,0.0,0.0350975474202,0.0,-0.608676263625,0.0,0.0,0.0,0.0,-5.18136350606,-18.1979326726,68.6808244327,-0.172614963847,-0.0,0.00230154196664,33.925819397,0.358397015502,-100.0,0.188537930212,90.0606036186,2616007.08875,0.0,0.0,0.0,0.0,0.0,0.0
1402598306163238548,0,16.2872190772,-0.114322152727,-23.1132577142,0.043815185726,0.0998777502497,0.0,0.0184124468523,0.0,-0.607343732622,0.0,0.0,0.0,0.0,3.42996891632,-11.072143015,66.147199422,-0.158805998164,-100.0,0.00230154196664,90.0606036186,0.358397015502,-100.0,0.24241954374,100.0,2349610.40712,0.0,0.0,0.0,0.0,0.0,0.0
1402598306182394996,0,16.2872190772,-0.114322152727,-23.1132577142,0.043815185726,0.0998777502497,0.0,0.0184124468523,0.0,-0.607343732622,0.0,0.0,0.0,0.0,3.42996891632,-11.072143015,66.147199422,-0.138859184581,-100.0,0.00690445105478,100.0,0.358397015502,-100.0,0.24241954374,100.0,2349610.40701,0.0,0.0,0.0,0.0,0.0,0.0
1402598306203073060,0,16.2901748169,-0.114322152727,-23.1127678282,0.043815185726,0.0970368274566,0.0,0.0143196045656,0.0,-0.60621696273,0.0,0.0,0.0,0.0,3.42996891632,-11.072143015,66.147199422,-0.108172090846,-100.0,0.0237825791065,100.0,0.358397015502,-100.0,0.24241954374,100.0,2349610.40682,0.0,0.0,0.0,0.0,0.0,0.0
1402598306222621561,0,16.2920946677,-0.114322152727,-23.1125358532,0.043815185726,0.094855941822,0.0,0.0117403891163,0.0,-0.605471363686,0.0,0.0,0.0,0.0,3.42996891632,-11.072143015,66.147199422,-0.0744163115795,-100.0,0.0590725819294,100.0,0.358397015502,-100.0,0.24241954374,100.0,2349610.4066,0.0,0.0,0.0,0.0,0.0,0.0
1402598306242937136,0,16.2920946677,-0.114322152727,-23.1125358532,0.043815185726,0.094855941822,0.0,0.0117403891163,0.0,-0.605471363686,0.0,0.0,0.0,0.0,3.42996891632,-11.072143015,66.147199422,-0.049866588908,-100.0,0.0928283611958,100.0,0.358397015502,-100.0,0.24241954374,100.0,2349610.40644,0.0,0.0,0.0,0.0,0.0,0.0
1402598306262423810,0,16.2940363665,-0.114322152727,-23.1123504316,0.043815185726,0.0910611087702,0.0,0.00658040278352,0.0,-0.604606370389,0.0,0.0,0.0,0.0,3.42996891632,-11.072143015,66.147199422,-0.02378264268,-100.0,0.111240712804,100.0,0.358397015502,-100.0,0.24241954374,100.0,2349610.40631,0.0,0.0,0.0,0.0,0.0,0.0
1402598306283052631,0,16.2940363665,-0.114322152727,-23.1123504316,0.043815185726,0.0910611087702,0.0,0.00658040278352,0.0,-0.604606370389,0.0,0.0,0.0,0.0,3.28420858842,-10.4901913737,65.6814968809,0.00537022749826,-100.0,0.15573701064,100.0,0.358397015502,-100.0,0.248418834244,100.0,2312590.87575,0.0,0.0,0.0,0.0,0.0,0.0
1402598306302660150,0,16.2928735051,-0.114322152727,-23.1064751277,0.043815185726,0.080145159084,0.0,0.00344144136711,0.0,-0.602779955217,0.0,0.0,0.0,0.0,2.83557782542,-9.09923708698,64.7203451515,0.0483320633595,-100.0,0.191027251882,100.0,0.349762506293,-100.0,0.254418150756,100.0,2236161.6216,0.0,0.0,0.0,0.0,0.0,0.0
1402598306322487601,0,16.2928735051,-0.114322152727,-23.1064751277,0.043815185726,0.080145159084,0.0,0.00344144136711,0.0,-0.602779955217,0.0,0.0,0.0,0.0,1.8305596966,-6.0854941172,62.7519205452,0.0928283611958,-100.0,0.223248807592,100.0,0.323976693509,-100.0,0.26041744126,100.0,2087585.93309,0.0,0.0,0.0,0.0,0.0,0.0
1402598306342766703,0,16.3072708544,-0.114322152727,-23.1010073919,0.043815185726,0.123346467095,0.0,-0.00290552117614,0.0,-0.599290906415,0.0,0.0,0.0,0.0,1.58015073163,-5.43895861515,62.453323744,0.131187287969,-100.0,0.244729606313,100.0,0.311064180113,-100.0,0.254418150756,100.0,2065124.80272,0.0,0.0,0.0,0.0,0.0,0.0
1402598306362775457,0,16.3072708544,-0.114322152727,-23.1010073919,0.043815185726,0.123346467095,0.0,-0.00290552117614,0.0,-0.599290906415,0.0,0.0,0.0,0.0,1.58015073163,-5.43895861515,62.453323744,0.16647752921,-100.0,0.261607495946,100.0,0.311064180113,-100.0,0.254418150756,100.0,2065124.80267,0.0,0.0,0.0,0.0,0.0,0.0
1402598306382896381,0,16.3044816561,-0.114322152727,-23.1026954605,0.043815185726,0.126872285598,0.0,-0.0213420996428,0.0,-0.593684328178,0.0,0.0,0.0,0.0,1.58015073163,-5.43895861515,62.453323744,0.198698846502,-100.0,0.264676419896,100.0,0.311064180113,-100.0,0.254418150756,100.0,2065124.80262,0.0,0.0,0.0,0.0,0.0,0.0
1402598306402515792,0,16.3044816561,-0.114322152727,-23.1026954605,0.043815185726,0.126872285598,0.0,-0.0213420996428,0.0,-0.593684328178,0.0,0.0,0.0,0.0,1.58015073163,-5.43895861515,62.453323744,0.23092064063,-100.0,0.266210643453,100.0,0.311064180113,-100.0,0.254418150756,100.0,2065124.80259,0.0,0.0,0.0,0.0,0.0,0.0
