rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,yaw_current,yaw_desired,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1402601774227780339,3,11.2831634154,-0.114322152727,-6.3661813693,0.043815185726,-0.484733005759,0.0,0.111914482377,0.0,1.2959565244,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07174715201,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774248052339,3,11.2831634154,-0.114322152727,-6.3661813693,0.043815185726,-0.484733005759,0.0,0.111914482377,0.0,1.2959565244,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07174715201,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774267421209,3,11.269322677,-0.114322152727,-6.36322653747,0.043815185726,-0.472107518664,0.0,0.103292347956,0.0,1.29749505753,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07021269004,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774288052400,3,11.269322677,-0.114322152727,-6.36322653747,0.043815185726,-0.472107518664,0.0,0.103292347956,0.0,1.29749505753,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07021269004,-65.0,-0.904502542811,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774307530458,3,11.2454949422,-0.114322152727,-6.35770850043,0.043815185726,-0.483161400479,0.0,0.106182152204,0.0,1.2988126138,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07021269004,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774327939306,3,11.2454949422,-0.114322152727,-6.35770850043,0.043815185726,-0.483161400479,0.0,0.106182152204,0.0,1.2988126138,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07174715201,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774347588159,3,11.2325017535,-0.114322152727,-6.3543311782,0.043815185726,-0.469600033687,0.0,0.0987852217398,0.0,1.30022779027,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07174715201,-65.0,-0.904502542811,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774368016026,3,11.2325017535,-0.114322152727,-6.3543311782,0.043815185726,-0.469600033687,0.0,0.0987852217398,0.0,1.30022779027,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07174715201,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774387537138,3,11.2132165048,-0.114322152727,-6.35040997639,0.043815185726,-0.46887789742,0.0,0.0986532720066,0.0,1.30168622544,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07174715201,-65.0,-0.904502542811,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
1402601774408096402,3,11.2132165048,-0.114322152727,-6.35040997639,0.043815185726,-0.46887789742,0.0,0.0986532720066,0.0,1.30168622544,0.0,0.0,0.0,0.0,0.2674221852,-96.7921312162,88.7516752733,1.07021269004,-65.0,-0.902968319255,50.0,1.08210413624,-65.0,-0.907571211037,50.0,8656416.84032,0.0,0.0,0.0,0.0,0.0,0.0
