rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,z_current,z_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,z_velocity_current,z_velocity_desired,yaw_current,yaw_desired,yaw_velocity_current,yaw_velocity_desired,roll_current,roll_desired,roll_velocity_current,roll_velocity_desired,pitch_current,pitch_desired,pitch_velocity_current,pitch_velocity_desired,friction_force_forward,friction_force_lateral,friction_force_rotational,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1403020979842104652,3,-12.5840667067,-9.56012115774,22.3690754515,12.5835788608,12.0520909522,0.0,0.00210153397196,0.0,-0.00816776745339,0.0,0.0190129837064,0.0,-2.19650102858,0.0,0.00734135458604,0.0,-0.00805614412806,0.0,-0.00953481943451,0.0,0.0574091206633,-0.0,-0.00613515079469,0.0,0.0172227265338,0.0126627711113,0.0105254937153,6.66778516031,11.6412490179,-1.03086430711,-0.0172227265338,-0.0126627711113,-0.0105254937153,0.00383600394174,50.0,0.00230154196664,-50.0,-0.0,50.0,-0.0,-50.0,340772.040864,0.0,0.0,0.0,0.0,0.0,0.0
1403020979861922944,3,-12.5840667067,-9.56012115774,22.3690754515,12.5835788608,12.0520909522,0.0,0.00210153397196,0.0,-0.00816776745339,0.0,0.0190129837064,0.0,-2.19650102858,0.0,0.00734135458604,0.0,-0.00805614412806,0.0,-0.00953481943451,0.0,0.0574091206633,-0.0,-0.00613515079469,0.0,0.0172227265338,0.0126627711113,0.0105254937153,6.66778516031,11.6412490179,-1.03086430711,-0.0172227265338,-0.0126627711113,-0.0105254937153,0.00383600394174,50.0,0.00230154196664,-50.0,-0.0,50.0,-0.0,-50.0,340772.040864,0.0,0.0,0.0,0.0,0.0,0.0
1403020979882011790,3,-12.5842211757,-9.56012115774,22.3687327537,12.5835788608,12.0529090928,0.0,-0.00358856595936,0.0,-0.00625965553523,0.0,0.0189229746542,0.0,-2.19628151804,0.0,-0.00757086711607,0.0,-0.00694002574518,0.0,-0.0263945467444,0.0,0.0571840165344,-0.0,-0.0313874292977,0.0,0.0244114559982,0.00124363965221,-0.00698265450135,6.66778516031,11.6412490179,-1.03086430711,-0.0244114559982,-0.00124363965221,0.00698265450135,0.00383600394174,50.0,0.00230154196664,-50.0,-0.0,50.0,-0.0,-50.0,340705.128574,0.0,0.0,0.0,0.0,0.0,0.0
1403020979901944048,3,-12.5842211757,-9.56012115774,22.3687327537,12.5835788608,12.0529090928,0.0,-0.00358856595936,0.0,-0.00625965553523,0.0,0.0189229746542,0.0,-2.19628151804,0.0,-0.00757086711607,0.0,-0.00694002574518,0.0,-0.0263945467444,0.0,0.0571840165344,-0.0,-0.0313874292977,0.0,0.0244114559982,0.00124363965221,-0.00698265450135,6.66778516031,11.6412490179,-1.03086430711,-0.0244114559982,-0.00124363965221,0.00698265450135,0.00383600394174,50.0,0.00230154196664,-50.0,-0.0,50.0,-0.0,-50.0,340705.128574,0.0,0.0,0.0,0.0,0.0,0.0
1403020979922064617,3,-12.5752510882,-9.56012115774,22.3728371744,12.5835788608,12.0412115418,0.0,-0.00227805235637,0.0,-0.010709142668,0.0,0.0188897242466,0.0,-2.19692886556,0.0,-0.0188013983229,0.0,-0.00754403070385,0.0,0.0109872343768,0.0,0.0567816651408,-0.0,0.0390250697628,0.0,0.0357983976378,0.00856625967712,-0.0280218581487,6.66778516031,11.6412490179,-1.03086430711,-0.0357983976378,-0.00856625967712,0.0280218581487,0.00383600394174,50.0,0.00230154196664,-50.0,-0.0,50.0,-0.0,-50.0,340888.734215,0.0,0.0,0.0,0.0,0.0,0.0
1403020979941949948,3,-12.5752280139,-9.56012115774,22.3728490866,12.5835788608,12.0412080143,0.0,-0.00703229850442,0.0,-0.00947527882606,0.0,0.0185748946848,0.0,-2.1970755484,0.0,-0.0159586717672,0.0,-0.00769323919259,0.0,0.00286793882741,0.0,0.0567082424021,-0.0,0.0164367541172,0.0,0.0430146649457,-0.000583384192685,-0.0224310098497,6.66778516031,11.6412490179,-1.03086430711,-0.0430146649457,0.000583384192685,0.0224310098497,0.00383600394174,50.0,0.00230154196664,-50.0,-0.0,50.0,-0.0,-50.0,340824.680857,0.0,0.0,0.0,0.0,0.0,0.0
1403020979961996844,3,-12.5715102074,-9.56012115774,22.3756268239,12.5835788608,12.0371054966,0.0,-0.00869820786282,0.0,-0.00699107534716,0.0,0.0206601935074,0.0,-2.19736404064,0.0,-0.0277612188621,0.0,-0.00738580733624,0.0,-0.0109273255707,0.0,0.0564075606869,-0.0,0.00484514868361,0.0,0.0384293985732,-0.00620669171644,-0.0368494908853,6.66778516031,11.6412490179,-1.03086430711,-0.0384293985732,0.00620669171644,0.0368494908853,0.00383600394174,50.0,-0.000767381983555,-50.0,-0.0,50.0,-0.0,-50.0,340743.768198,0.0,0.0,0.0,0.0,0.0,0.0
1403020979981901621,3,-12.5715102074,-9.56012115774,22.3756268239,12.5835788608,12.0371054966,0.0,-0.00869820786282,0.0,-0.00699107534716,0.0,0.0206601935074,0.0,-2.19736404064,0.0,-0.0277612188621,0.0,-0.00738580733624,0.0,-0.0109273255707,0.0,0.0564075606869,-0.0,0.00484514868361,0.0,0.0384293985732,-0.00620669171644,-0.0368494908853,6.66778516031,11.6412490179,-1.03086430711,-0.0384293985732,0.00620669171644,0.0368494908853,0.00383600394174,50.0,-0.00230160554007,-50.0,-0.0,50.0,-0.0,-50.0,340743.768198,0.0,0.0,0.0,0.0,0.0,0.0
1403020980001964482,3,-12.5783760327,-9.56012115774,22.3679774269,12.5835788608,12.0543222371,0.0,-0.0262425805185,0.0,-0.0155446092067,0.0,0.0277435657295,0.0,-2.20026010267,0.0,-0.0519252339299,0.0,-0.0071329754193,0.0,-0.00140493735623,0.0,0.0563865982982,-0.0,0.014281704338,0.0,0.105571289009,-0.0245405170041,-0.0699531615395,6.66778516031,11.6412490179,-1.03086430711,-0.105571289009,0.0245405170041,0.0699531615395,0.00383600394174,50.0,-0.00383606751517,-50.0,-0.0,50.0,-0.0,-50.0,341019.036542,0.0,0.0,0.0,0.0,0.0,0.0
1403020980021915726,3,-12.5783760327,-9.56012115774,22.3679774269,12.5835788608,12.0543222371,0.0,-0.0262425805185,0.0,-0.0155446092067,0.0,0.0277435657295,0.0,-2.20026010267,0.0,-0.0519252339299,0.0,-0.0071329754193,0.0,-0.00140493735623,0.0,0.0563865982982,-0.0,0.014281704338,0.0,0.105571289009,-0.0245405170041,-0.0699531615395,6.66778516031,11.6412490179,-1.03086430711,-0.105571289009,0.0245405170041,0.0699531615395,0.00383600394174,50.0,-0.00383606751517,-50.0,-0.0,50.0,-0.0,-50.0,341019.036542,0.0,0.0,0.0,0.0,0.0,0.0
