rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,z_current,z_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,z_velocity_current,z_velocity_desired,yaw_current,yaw_desired,yaw_velocity_current,yaw_velocity_desired,roll_current,roll_desired,roll_velocity_current,roll_velocity_desired,pitch_current,pitch_desired,pitch_velocity_current,pitch_velocity_desired,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1402754097771079104,3,-13.251615376,-0.00591572024346,-11.5023850004,-0.122189614607,45.9488695583,0.10862951003,0.0230636808766,0.0,-0.00648777489232,0.0,0.147723469028,0.0,1.78952854623,0.0,0.00222076066829,0.0,-0.00149156885614,0.0,-0.00761281547746,0.0,0.0746988286305,0.0,-0.0130521419809,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097790779909,3,-13.2525497878,-0.00591572024346,-11.5475409723,-0.122189614607,46.0369161044,0.10862951003,0.0339489908793,0.0,-0.0120513787011,0.0,0.144936773891,0.0,1.78930764775,0.0,0.00041271127993,0.0,-0.000456644559214,0.0,-0.00783837713561,0.0,0.0740176505368,0.0,-0.00643077086331,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097810963867,3,-13.2525497878,-0.00591572024346,-11.5475409723,-0.122189614607,46.0369161044,0.10862951003,0.0339489908793,0.0,-0.0120513787011,0.0,0.144936773891,0.0,1.78930764775,0.0,0.00041271127993,0.0,-0.000456644559214,0.0,-0.00783837713561,0.0,0.0740176505368,0.0,-0.00643077086331,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097831796368,3,-13.2613049466,-0.00591572024346,-11.5981554668,-0.122189614607,46.1371525731,0.10862951003,0.0204867997737,0.0,-0.02469296646,0.0,0.145594441311,0.0,1.78914491308,0.0,0.000276838063277,0.0,-0.00221968483261,0.0,-0.00529781278758,0.0,0.0734219980005,0.0,-0.00258679669339,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097850910851,3,-13.2613049466,-0.00591572024346,-11.5981554668,-0.122189614607,46.1371525731,0.10862951003,0.0204867997737,0.0,-0.02469296646,0.0,0.145594441311,0.0,1.78914491308,0.0,0.000276838063277,0.0,-0.00221968483261,0.0,-0.00529781278758,0.0,0.0734219980005,0.0,-0.00258679669339,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097871056042,3,-13.2597812554,-0.00591572024346,-11.6425278006,-0.122189614607,46.2468399442,0.10862951003,0.0308834774339,0.0,-0.0223353615976,0.0,0.149201881398,0.0,1.78905221632,0.0,0.00608374610056,0.0,-0.000815054725054,0.0,0.00189979256001,0.0,0.0735990047088,0.0,0.00625553716378,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097891526263,3,-13.2597812554,-0.00591572024346,-11.6425278006,-0.122189614607,46.2468399442,0.10862951003,0.0308834774339,0.0,-0.0223353615976,0.0,0.149201881398,0.0,1.78905221632,0.0,0.00608374610056,0.0,-0.000815054725054,0.0,0.00189979256001,0.0,0.0735990047088,0.0,0.00625553716378,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097911019737,3,-13.258918387,-0.00591572024346,-11.64319833,-0.122189614607,46.2514337936,0.10862951003,0.0297287151831,0.0,-0.0223739394356,0.0,0.151203485807,0.0,1.78904729605,0.0,-0.00255574618741,0.0,-0.000527179013885,0.0,0.00179169176628,0.0,0.0735473063703,0.0,0.00932263414316,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097930832121,3,-13.2667086616,-0.00591572024346,-11.6886410243,-0.122189614607,46.3442617709,0.10862951003,0.0209467235208,0.0,-0.0273694133034,0.0,0.150835446301,0.0,1.78879238903,0.0,-0.00267129105208,0.0,-0.00147131138841,0.0,0.00100734343149,0.0,0.0732508176188,0.0,0.0108407883775,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
1402754097950995284,3,-13.2667086616,-0.00591572024346,-11.6886410243,-0.122189614607,46.3442617709,0.10862951003,0.0209467235208,0.0,-0.0273694133034,0.0,0.150835446301,0.0,1.78879238903,0.0,-0.00267129105208,0.0,-0.00147131138841,0.0,0.00100734343149,0.0,0.0732508176188,0.0,0.0108407883775,0.0,0.0,0.0,0.0,-100.0,0.0,-30.48,0.00230154196664,0.0,-0.00383606751517,0.0,-0.0,0.0,-0.0,-100.0,1014515.2,0.0,0.0,0.0,0.0,0.0,0.0
