rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,yaw_current,yaw_desired,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1402598085682652279,0,7.55891092632,-0.114322152727,-13.4760922082,0.043815185726,-0.165256808463,0.0,-0.0633725984285,0.0,-2.4615854925,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.00383606751517,-0.0,0.108172027272,-0.0,0.0,-0.0,0.110603056636,-0.0,1.03126588728e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598085702386599,0,7.55891092632,-0.114322152727,-13.4760922082,0.043815185726,-0.165256808463,0.0,-0.0633725984285,0.0,-2.4615854925,0.0,0.0,0.0,0.0,21.1775973439,0.0,-0.235978056192,-0.00383606751517,-0.0,0.108172027272,-0.0,0.0,10.9759017825,0.0,10.2016955614,23575.0994045,0.0,0.0,0.0,0.0,0.0,0.0
1402598085722515546,0,7.55105711682,-0.114322152727,-13.4797499586,0.043815185726,-0.164759292835,0.0,-0.0630568087679,0.0,-2.46080016402,0.0,0.0,0.0,0.0,153.372714506,6.16944347725,-1.29926373099,-0.00230160554007,10.9759017825,0.108172027272,10.2016955614,0.0144294471244,71.4989244938,0.0626646940962,82.0422649384,1255249.68449,0.0,0.0,0.0,0.0,0.0,0.0
1402598085742189546,0,7.55105711682,-0.114322152727,-13.4797499586,0.043815185726,-0.164759292835,0.0,-0.0630568087679,0.0,-2.46080016402,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,-0.00230160554007,71.4989244938,0.106637803716,82.0422649384,0.0,100.0,0.254418150756,100.0,2537186.2975,0.0,0.0,0.0,0.0,0.0,0.0
1402598085762823207,0,7.54057014988,-0.114322152727,-13.4812173041,0.043815185726,-0.164278020704,0.0,-0.0601761911953,0.0,-2.45997047992,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.000767318410122,100.0,0.0912941376392,100.0,0.0,100.0,0.254418150756,100.0,2537186.29752,0.0,0.0,0.0,0.0,0.0,0.0
1402598085782192393,0,7.54057014988,-0.114322152727,-13.4812173041,0.043815185726,-0.164278020704,0.0,-0.0601761911953,0.0,-2.45997047992,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00537022749826,100.0,0.0744162480061,100.0,0.0,100.0,0.254418150756,100.0,2537186.29755,0.0,0.0,0.0,0.0,0.0,0.0
1402598085803029706,0,7.53721495311,-0.114322152727,-13.4825290094,0.043815185726,-0.163798072045,0.0,-0.0605381265601,0.0,-2.45972801804,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.0790191570942,100.0,0.0,100.0,0.254418150756,100.0,2537186.29754,0.0,0.0,0.0,0.0,0.0,0.0
1402598085822730805,0,7.53721495311,-0.114322152727,-13.4825290094,0.043815185726,-0.163798072045,0.0,-0.0605381265601,0.0,-2.45972801804,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.095897285146,100.0,0.0,100.0,0.254418150756,100.0,2537186.29751,0.0,0.0,0.0,0.0,0.0,0.0
1402598085842860156,0,7.53090188946,-0.114322152727,-13.4853926991,0.043815185726,-0.163226894597,0.0,-0.0628542835757,0.0,-2.45907187202,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.135790197057,100.0,0.0,100.0,0.254418150756,100.0,2537186.29746,0.0,0.0,0.0,0.0,0.0,0.0
1402598085862194096,0,7.53090188946,-0.114322152727,-13.4853926991,0.043815185726,-0.163226894597,0.0,-0.0628542835757,0.0,-2.45907187202,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.164943067235,100.0,0.0,100.0,0.254418150756,100.0,2537186.29743,0.0,0.0,0.0,0.0,0.0,0.0
1402598085882829632,0,7.5212131832,-0.114322152727,-13.4788465283,0.043815185726,-0.168465976089,0.0,-0.0534899568395,0.0,-2.45862774415,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.214042512578,100.0,0.0,100.0,0.254418150756,100.0,2537186.2974,0.0,0.0,0.0,0.0,0.0,0.0
1402598085902024505,0,7.5212131832,-0.114322152727,-13.4788465283,0.043815185726,-0.168465976089,0.0,-0.0534899568395,0.0,-2.45862774415,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00230154196664,100.0,0.22785171668,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598085922936011,0,7.51210659574,-0.114322152727,-13.477437917,0.043815185726,-0.198016504689,0.0,-0.0817615020679,0.0,-2.45857155327,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00230154196664,100.0,0.243195382756,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598085942095738,0,7.51210659574,-0.114322152727,-13.477437917,0.043815185726,-0.198016504689,0.0,-0.0817615020679,0.0,-2.45857155327,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.250866977376,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598085962837826,0,7.503297609,-0.114322152727,-13.4816179612,0.043815185726,-0.24698441872,0.0,-0.114696209999,0.0,-2.45886893625,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00383600394174,100.0,0.260073033971,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598085982426848,0,7.503297609,-0.114322152727,-13.4816179612,0.043815185726,-0.24698441872,0.0,-0.114696209999,0.0,-2.45886893625,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00230154196664,100.0,0.261607495946,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598086002222917,0,7.49843080601,-0.114322152727,-13.48276877,0.043815185726,-0.28318181996,0.0,-0.153301431356,0.0,-2.45924791288,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00230154196664,100.0,0.264676419896,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598086022215024,0,7.49843080601,-0.114322152727,-13.48276877,0.043815185726,-0.28318181996,0.0,-0.153301431356,0.0,-2.45924791288,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00230154196664,100.0,0.264676419896,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
1402598086042626870,0,7.47304245764,-0.114322152727,-13.4873825183,0.043815185726,-0.338856811311,0.0,-0.195528393344,0.0,-2.46035978274,0.0,0.0,0.0,0.0,196.780990068,25.168233181,-19.200438227,0.00230154196664,100.0,0.263141957921,100.0,0.0,100.0,0.254418150756,100.0,2537186.29739,0.0,0.0,0.0,0.0,0.0,0.0
