rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1402416671277720791,,errorv,,0,,1402416671,277493111,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1402416671277807323,,errorv,,0,,1402416671,277592844,/z_drive,port,,,-0.3,0.3048,0.0,,0.0,0.0,0.0,1.0
1402416671277886132,,errorv,,0,,1402416671,277686648,/z_drive,starboard,,,-0.3,-0.3048,0.0,,0.0,0.0,0.0,1.0
1402416671282959937,,errorv,,0,,1402416671,223639965,/enu,/base_link,,,2.90159892434,12.8213736548,-29.383569348,,0.0138299836957,0.012473835205,-0.790856718333,0.611717897445
1402416671283071853,,errorv,,0,,1402416671,233642101,/enu,/base_link,,,2.89780973023,12.7976515043,-29.3799563123,,0.014016590298,0.0123609422898,-0.791605475615,0.610746685033
1402416671283095363,,errorv,,0,,1402416671,244609117,/enu,/base_link,,,2.89296994792,12.77188361,-29.3764601573,,0.014233148632,0.0122435207327,-0.792420308543,0.6096864508
1402416671288742914,,errorv,,0,,1402416671,388535844,/base_link,/gps,,,-0.84,0.0,-0.14,,0.0,0.0,0.0,1.0
1402416671288858619,,errorv,,0,,1402416671,388691206,base_link,imu,,,0.13,0.0,-0.1,,1.0,0.0,0.0,0.0
1402416671291423084,,errorv,,0,,1402416671,254607915,/enu,/base_link,,,2.88925516746,12.7483973863,-29.3733065326,,0.0143884757807,0.0122172862155,-0.793164937446,0.608714293974
1402416671291504597,,errorv,,0,,1402416671,264609098,/enu,/base_link,,,2.88440495881,12.7251144294,-29.3701771031,,0.0145264595112,0.0121065634362,-0.793935857528,0.607707386187
1402416671297790510,,errorv,,0,,1402416671,297621852,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1402416671297813398,,errorv,,0,,1402416671,297640770,/z_drive,port,,,-0.3,0.3048,0.0,,0.0,0.0,0.0,1.0
1402416671297828831,,errorv,,0,,1402416671,297650298,/z_drive,starboard,,,-0.3,-0.3048,0.0,,0.0,0.0,0.0,1.0
1402416671317835425,,errorv,,0,,1402416671,317440201,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1402416671317860323,,errorv,,0,,1402416671,317485347,/z_drive,port,,,-0.3,0.3048,0.0,,0.0,0.0,0.0,1.0
1402416671317880746,,errorv,,0,,1402416671,317495062,/z_drive,starboard,,,-0.3,-0.3048,0.0,,0.0,0.0,0.0,1.0
1402416671331007557,,errorv,,0,,1402416671,274605989,/enu,/base_link,,,2.88023980071,12.7016013803,-29.3668114528,,0.0147105288281,0.0120753839478,-0.794678587874,0.606732006259
1402416671331039661,,errorv,,0,,1402416671,285609006,/enu,/base_link,,,2.8753841691,12.6757931737,-29.3634067178,,0.0149494387066,0.011964522164,-0.795507599563,0.605641002187
1402416671337657386,,errorv,,0,,1402416671,337436935,base_link,/z_drive,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
