rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,yaw_current,yaw_desired,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1402598210922750660,0,15.7775704403,-0.114322152727,-25.199165295,0.043815185726,0.162903734798,0.0,-0.132253878524,0.0,-1.74305299361,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00537022749826,-0.0,-0.00383606751517,-0.0,0.0,-0.0,0.0,-0.0,2.1777378682e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598210942876320,0,15.7775704403,-0.114322152727,-25.199165295,0.043815185726,0.162903734798,0.0,-0.132253878524,0.0,-1.74305299361,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00537022749826,-0.0,-0.00383606751517,-0.0,0.0,-0.0,0.0,-0.0,2.1777378682e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598210962407190,0,15.7842597722,-0.114322152727,-25.2045715992,0.043815185726,0.164642564414,0.0,-0.131618359456,0.0,-1.74305326834,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00537022749826,-0.0,-0.00383606751517,-0.0,0.0,-0.0,0.0,-0.0,2.1777378682e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598210982897392,0,15.7842597722,-0.114322152727,-25.2045715992,0.043815185726,0.164642564414,0.0,-0.131618359456,0.0,-1.74305326834,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00537022749826,-0.0,-0.00383606751517,-0.0,0.0,-0.0,0.0,-0.0,2.1777378682e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598211002431621,0,15.7914025621,-0.114322152727,-25.2098403043,0.043815185726,0.167926923663,0.0,-0.132484880819,0.0,-1.74301041212,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00537022749826,-0.0,-0.00383606751517,-0.0,0.0,-0.0,0.0,-0.0,2.1777378682e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598211022319380,0,15.7914025621,-0.114322152727,-25.2098403043,0.043815185726,0.167926923663,0.0,-0.132484880819,0.0,-1.74301041212,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00537022749826,-0.0,-0.00383606751517,-0.0,0.0,-0.0,0.0,-0.0,2.1777378682e-07,0.0,0.0,0.0,0.0,0.0,0.0
1402598211042347340,0,15.7985964224,-0.114322152727,-25.215325804,0.043815185726,0.170625152389,0.0,-0.132578084773,0.0,-1.74275467861,0.0,0.0,0.0,0.0,4.51882742345,0.0,1.37733859867,0.00537022749826,-0.0,-0.00537029107169,-0.0,-0.118957229128,-0.0,0.0,4.51882742345,2071.61995568,0.0,0.0,0.0,0.0,0.0,0.0
1402598211062297207,0,15.7985964224,-0.114322152727,-25.215325804,0.043815185726,0.170625152389,0.0,-0.132578084773,0.0,-1.74275467861,0.0,0.0,0.0,0.0,19.8904414159,0.0553709360066,6.02252352301,0.00537022749826,-0.0,-0.00383606751517,4.51882742345,-0.370759773384,-0.0,0.00278378904804,19.8905184865,39896.5750848,0.0,0.0,0.0,0.0,0.0,0.0
1402598211082367099,0,15.8056665577,-0.114322152727,-25.220792816,0.043815185726,0.173305306504,0.0,-0.13281585009,0.0,-1.74239008116,0.0,0.0,0.0,0.0,-28.1088898133,46.6680498122,14.0502438952,0.00230154196664,-0.0,-0.00383606751517,19.8905184865,-0.3892062471,-100.0,0.134600270667,65.0000870228,1298288.65515,0.0,0.0,0.0,0.0,0.0,0.0
1402598211102747991,0,15.8056665577,-0.114322152727,-25.220792816,0.043815185726,0.173305306504,0.0,-0.13281585009,0.0,-1.74239008116,0.0,0.0,0.0,0.0,3.34944320192,67.7141412153,8.26237528608,-0.01304212411,-100.0,-0.00230160554007,65.0000870228,-0.395261609628,-100.0,0.296413262306,100.0,2427296.82261,0.0,0.0,0.0,0.0,0.0,0.0
1402598211122152991,0,15.8153489883,-0.114322152727,-25.2274097182,0.043815185726,0.178234560623,0.0,-0.132840558358,0.0,-1.74164003854,0.0,0.0,0.0,0.0,4.40292948057,71.1041499546,5.38039139714,-0.0345231612499,-100.0,0.00843891302987,100.0,-0.426043096499,-100.0,0.302356506793,100.0,2643343.66677,0.0,0.0,0.0,0.0,0.0,0.0
1402598211142222121,0,15.8153489883,-0.114322152727,-25.2274097182,0.043815185726,0.178234560623,0.0,-0.132840558358,0.0,-1.74164003854,0.0,0.0,0.0,0.0,5.88831248538,73.3091634594,3.43829132593,-0.0652102549847,-100.0,0.0191794315998,100.0,-0.456712413314,-100.0,0.296413262306,100.0,2794761.25953,0.0,0.0,0.0,0.0,0.0,0.0
1402598211162336557,0,15.8206719322,-0.114322152727,-25.2313269169,0.043815185726,0.18101340416,0.0,-0.132952228002,0.0,-1.74119128526,0.0,0.0,0.0,0.0,6.53917342809,75.5200495244,1.53259454331,-0.103568943339,-100.0,0.062141267461,100.0,-0.475102788997,-100.0,0.302356506793,100.0,2954951.40354,0.0,0.0,0.0,0.0,0.0,0.0
1402598211182303372,0,15.824520754,-0.114322152727,-25.2341044644,0.043815185726,0.18327967841,0.0,-0.134229991539,0.0,-1.74086083768,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.143462332087,-100.0,0.0759507099812,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77169,0.0,0.0,0.0,0.0,0.0,0.0
1402598211202742961,0,15.824520754,-0.114322152727,-25.2341044644,0.043815185726,0.18327967841,0.0,-0.134229991539,0.0,-1.74086083768,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.184889705973,-100.0,0.126584378881,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77146,0.0,0.0,0.0,0.0,0.0,0.0
1402598211222293786,0,15.8282757289,-0.114322152727,-25.2367378876,0.043815185726,0.182846227603,0.0,-0.13424755525,0.0,-1.74052977761,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.214042576152,-100.0,0.14499649207,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77135,0.0,0.0,0.0,0.0,0.0,0.0
1402598211243475737,0,15.8282757289,-0.114322152727,-25.2367378876,0.043815185726,0.182846227603,0.0,-0.13424755525,0.0,-1.74052977761,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.246264131861,-100.0,0.181821195287,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77122,0.0,0.0,0.0,0.0,0.0,0.0
1402598211262316722,0,15.8361994957,-0.114322152727,-25.242351776,0.043815185726,0.185462252515,0.0,-0.134509630879,0.0,-1.73980831279,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.278485449153,-100.0,0.240126458806,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77111,0.0,0.0,0.0,0.0,0.0,0.0
1402598211282951138,0,15.8361994957,-0.114322152727,-25.242351776,0.043815185726,0.185462252515,0.0,-0.134509630879,0.0,-1.73980831279,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.316844375926,-100.0,0.258538810415,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77103,0.0,0.0,0.0,0.0,0.0,0.0
1402598211302357810,0,15.8441044616,-0.114322152727,-25.2480667577,0.043815185726,0.18931362193,0.0,-0.15183143136,0.0,-1.73837313851,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.350600155192,-100.0,0.293829051656,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77097,0.0,0.0,0.0,0.0,0.0,0.0
1402598211322946257,0,15.8441044616,-0.114322152727,-25.2480667577,0.043815185726,0.18931362193,0.0,-0.15183143136,0.0,-1.73837313851,0.0,0.0,0.0,0.0,6.71445877066,74.9521625997,1.99711486054,-0.384355934459,-100.0,0.299966422719,100.0,-0.475102788997,-100.0,0.296413262306,100.0,2913161.77094,0.0,0.0,0.0,0.0,0.0,0.0
